codigo,fecha,maquina,casino,in,out,jackpot,billetero
2807,2025-05-29,7,1,6953,8312,7125,7154
2808,2025-05-29,8,1,6441,7064,6793,6369
2809,2025-05-29,9,1,6587,6528,8128,6968
2810,2025-05-29,10,1,5904,8303,6510,6624
2811,2025-05-29,11,2,7644,7350,7257,8141
2812,2025-05-29,12,2,7619,5655,6420,7060
2813,2025-05-29,13,2,0,0,0,0
2814,2025-05-29,14,2,6646,7977,6417,7219
2815,2025-05-29,15,2,6729,7011,6867,6653
2816,2025-05-29,16,2,5778,6953,6354,7409
2817,2025-05-29,17,2,7314,7435,8453,6214
2818,2025-05-29,18,2,6905,6214,6854,8484
2819,2025-05-29,19,2,6585,6622,7565,6690
2820,2025-05-29,20,2,7114,6475,6205,7022
2821,2025-05-29,21,3,8975,7089,7041,7770
2822,2025-05-29,22,3,6552,7686,7093,6933
2823,2025-05-29,23,3,0,0,0,0
2824,2025-05-29,24,3,6022,7379,7404,8598
2825,2025-05-29,25,3,7286,7320,8005,8010
2826,2025-05-29,26,3,6930,7682,7908,5340
2827,2025-05-29,27,3,8312,7858,6548,6850
2828,2025-05-29,28,3,5164,3819,4058,3135
2829,2025-05-29,29,3,7716,7378,7588,7892
2830,2025-05-29,30,3,6433,6714,5752,5664
2831,2025-05-29,31,4,8360,7365,5603,6874
2832,2025-05-29,32,4,6217,6911,7360,6898
2833,2025-05-29,33,4,6347,5789,6758,6249
2834,2025-05-29,34,4,7257,5440,6471,6190
2835,2025-05-29,35,4,5471,6953,7203,5809
2836,2025-05-29,36,4,6984,7713,6643,5611
2837,2025-05-29,37,4,5671,5402,6791,4669
2838,2025-05-29,38,4,738,935,1181,995
2839,2025-05-29,39,4,6884,8157,6845,6239
2840,2025-05-29,40,4,7954,5765,7467,6580
2841,2025-05-29,41,5,6229,6781,5514,5522
2842,2025-05-29,42,5,8225,7043,6260,7633
2843,2025-05-29,43,5,6824,7397,6942,6311
2844,2025-05-29,44,5,7570,7170,6602,7774
2845,2025-05-29,45,5,7482,6558,6443,6837
2846,2025-05-29,46,5,7250,7287,7458,5677
2847,2025-05-29,47,5,6630,5847,7269,7565
2848,2025-05-29,48,5,7820,4970,6032,7038
2849,2025-05-29,49,5,6746,7530,7202,7040
2850,2025-05-29,50,5,7110,6273,6415,6996
2851,2025-05-29,51,6,6463,5529,7185,6577
2852,2025-05-29,52,6,7679,6095,6928,5952
2853,2025-05-29,53,6,6093,5785,5802,5302
2854,2025-05-29,54,6,7725,7293,6839,5797
2855,2025-05-29,55,6,6494,6737,6669,6850
2856,2025-05-29,56,6,6281,7700,7107,6761
2857,2025-05-29,57,6,7117,5721,7377,6646
2858,2025-05-29,58,6,7766,6462,7680,6547
2859,2025-05-29,59,6,7264,6067,7483,6461
2860,2025-05-29,60,6,7205,6287,6521,7375
2861,2025-05-29,61,7,5576,6443,5575,4886
2862,2025-05-29,62,7,6359,6958,7115,5856
2863,2025-05-29,63,7,2229,1769,2388,1608
2864,2025-05-29,64,7,7200,6337,7039,5099
2865,2025-05-29,65,7,5893,6386,6748,7749
2866,2025-05-29,66,7,6112,6306,8612,5755
2867,2025-05-29,67,7,7051,6823,5956,5875
2868,2025-05-29,68,7,5989,6333,7045,7268
2869,2025-05-29,69,7,7347,7386,5415,7780
2870,2025-05-29,70,7,7173,8368,6128,7303
2871,2025-05-29,71,8,5748,7044,7749,6074
2872,2025-05-29,72,8,7456,6999,6814,7303
2873,2025-05-29,73,8,7557,7398,7047,6369
2874,2025-05-29,74,8,7879,6251,8016,7629
2875,2025-05-29,75,8,7437,7795,6617,4838
2876,2025-05-29,76,8,6999,7797,8165,7013
2877,2025-05-29,77,8,7045,6707,7319,7118
2878,2025-05-29,78,8,6457,6762,7344,8241
2879,2025-05-29,79,8,6661,5144,7483,7304
2880,2025-05-29,80,8,8663,7273,7957,7929
2881,2025-05-29,81,9,5816,6022,5764,5612
2882,2025-05-29,82,9,6999,6822,7953,7064
2883,2025-05-29,83,9,7594,7272,5234,7427
2884,2025-05-29,84,9,8190,7292,6780,7213
2885,2025-05-29,85,9,6652,7777,8615,6747
2886,2025-05-29,86,9,6866,6989,8263,5649
2887,2025-05-29,87,9,6827,6460,6162,6977
2888,2025-05-29,88,9,1390,1252,2104,2869
2889,2025-05-29,89,9,6831,8515,8633,8385
2890,2025-05-29,90,9,5873,5813,7188,6084
2891,2025-05-29,91,10,6649,7966,7715,7297
2892,2025-05-29,92,10,6652,7942,7261,7538
2893,2025-05-29,93,10,7442,8377,7185,7161
2894,2025-05-29,94,10,7619,7389,8094,6813
2895,2025-05-29,95,10,8023,6701,6761,6423
2896,2025-05-29,96,10,7040,8164,7618,7012
2897,2025-05-29,97,10,6302,7434,7001,7436
2898,2025-05-29,98,10,4885,6065,6476,6892
2899,2025-05-29,99,10,6289,8231,6107,7858
2900,2025-05-29,100,10,1623,1183,1751,1257
2901,2025-05-30,1,1,7756,7715,6764,7159
2902,2025-05-30,2,1,6922,7796,5731,7134
2903,2025-05-30,3,1,7152,9185,7194,6408
2904,2025-05-30,4,1,7582,6809,6839,6608
2905,2025-05-30,5,1,3966,4233,5484,4960
2906,2025-05-30,6,1,7439,7508,7644,7089
2907,2025-05-30,7,1,7356,8722,7173,7213
2908,2025-05-30,8,1,6523,7343,6913,6732
2909,2025-05-30,9,1,6838,6608,8620,7201
2910,2025-05-30,10,1,6021,8386,6602,7114
2911,2025-05-30,11,2,7811,7826,7472,8498
2912,2025-05-30,12,2,7761,5790,6838,7450
2913,2025-05-30,13,2,8360,6993,4943,7474
2914,2025-05-30,14,2,6994,8206,6656,7607
2915,2025-05-30,15,2,7047,7466,6957,6915
2916,2025-05-30,16,2,6129,6977,6831,7676
2917,2025-05-30,17,2,7592,7644,8457,6521
2918,2025-05-30,18,2,7269,6331,7194,8518
2919,2025-05-30,19,2,6997,6841,7863,7185
2920,2025-05-30,20,2,7395,6941,6407,7367
2921,2025-05-30,21,3,9260,7204,7132,7789
2922,2025-05-30,22,3,6816,8055,7496,7392
2923,2025-05-30,23,3,6651,7206,7697,7011
2924,2025-05-30,24,3,6093,7783,7415,8755
2925,2025-05-30,25,3,7372,7554,8282,8350
2926,2025-05-30,26,3,6983,8157,8383,5471
2927,2025-05-30,27,3,8788,7971,6648,6919
2928,2025-05-30,28,3,5449,3906,4456,3490
2929,2025-05-30,29,3,0,0,0,0
2930,2025-05-30,30,3,6633,6753,5875,6073
2931,2025-05-30,31,4,8388,7392,5997,6917
2932,2025-05-30,32,4,6402,7155,7429,7144
2933,2025-05-30,33,4,6409,6007,7027,6253
2934,2025-05-30,34,4,7298,5867,6722,6300
2935,2025-05-30,35,4,5705,7377,7507,5862
2936,2025-05-30,36,4,7108,7729,6929,6019
2937,2025-05-30,37,4,6158,5466,7047,5156
2938,2025-05-30,38,4,925,1005,1202,1028
2939,2025-05-30,39,4,7042,8566,6956,6282
2940,2025-05-30,40,4,8207,6004,7771,6819
2941,2025-05-30,41,5,6489,6844,5834,5962
2942,2025-05-30,42,5,8329,7332,6712,7978
2943,2025-05-30,43,5,6838,7734,7020,6473
2944,2025-05-30,44,5,7671,7235,7003,7965
2945,2025-05-30,45,5,7564,6839,6563,6845
2946,2025-05-30,46,5,7539,7733,7948,5939
2947,2025-05-30,47,5,6966,6098,7511,7891
2948,2025-05-30,48,5,7857,5003,6526,7044
2949,2025-05-30,49,5,6800,7805,7406,7202
2950,2025-05-30,50,5,7253,6482,6808,7116
2951,2025-05-30,51,6,6782,5824,7620,6941
2952,2025-05-30,52,6,8043,6511,7125,6018
2953,2025-05-30,53,6,6116,5932,5989,5612
2954,2025-05-30,54,6,7759,7779,7260,6259
2955,2025-05-30,55,6,6815,6953,7030,6946
2956,2025-05-30,56,6,6389,7915,7129,6813
2957,2025-05-30,57,6,7172,6043,7851,7036
2958,2025-05-30,58,6,8104,6675,8117,6564
2959,2025-05-30,59,6,7485,6291,7933,6809
2960,2025-05-30,60,6,7662,6507,6808,7476
2961,2025-05-30,61,7,5620,6448,6052,5135
2962,2025-05-30,62,7,6620,7123,7289,6181
2963,2025-05-30,63,7,2459,2160,2734,1992
2964,2025-05-30,64,7,7639,6415,7100,5470
2965,2025-05-30,65,7,5960,6518,6888,8032
2966,2025-05-30,66,7,6441,6738,8768,6170
2967,2025-05-30,67,7,7279,7030,6006,6044
2968,2025-05-30,68,7,5993,6826,7431,7434
2969,2025-05-30,69,7,7502,7455,5773,7846
2970,2025-05-30,70,7,7500,8462,6514,7443
2971,2025-05-30,71,8,5920,7479,7786,6557
2972,2025-05-30,72,8,7537,7158,6884,7652
2973,2025-05-30,73,8,7616,7819,7197,6583
2974,2025-05-30,74,8,8367,6546,8461,7719
2975,2025-05-30,75,8,7672,8116,6925,5048
2976,2025-05-30,76,8,7252,8293,8533,7255
2977,2025-05-30,77,8,7224,6932,7456,7517
2978,2025-05-30,78,8,6571,7028,7553,8340
2979,2025-05-30,79,8,6899,5511,7575,7705
2980,2025-05-30,80,8,8685,7387,8075,7953
2981,2025-05-30,81,9,6059,6357,5818,6103
2982,2025-05-30,82,9,7373,6930,8327,7095
2983,2025-05-30,83,9,7832,7565,5440,7514
2984,2025-05-30,84,9,8228,7738,7029,7433
2985,2025-05-30,85,9,6871,8013,9058,7204
2986,2025-05-30,86,9,6905,7065,8541,6064
2987,2025-05-30,87,9,6854,6820,6169,7460
2988,2025-05-30,88,9,1627,1589,2289,3186
2989,2025-05-30,89,9,7097,8638,8791,8710
2990,2025-05-30,90,9,6074,5853,7548,6358
2991,2025-05-30,91,10,6794,8280,8050,7494
2992,2025-05-30,92,10,6897,8326,7413,7746
2993,2025-05-30,93,10,7912,8633,7661,7516
2994,2025-05-30,94,10,0,0,0,0
2995,2025-05-30,95,10,8264,6897,6838,6737
2996,2025-05-30,96,10,7158,8318,8099,7250
2997,2025-05-30,97,10,6367,7869,7213,7854
2998,2025-05-30,98,10,4974,6340,6769,7022
2999,2025-05-30,99,10,6514,8456,6264,8298
3000,2025-05-30,100,10,1788,1661,1772,1528
3001,2025-05-31,1,1,7892,8194,7233,7652
3002,2025-05-31,2,1,7360,8046,5992,7465
3003,2025-05-31,3,1,7550,9220,7291,6618
3004,2025-05-31,4,1,7891,7194,7014,6987
3005,2025-05-31,5,1,4421,4556,5653,5306
3006,2025-05-31,6,1,7559,7928,8091,7293
3007,2025-05-31,7,1,7518,8739,7174,7347
3008,2025-05-31,8,1,6790,7650,6934,6870
3009,2025-05-31,9,1,7183,6982,9107,7236
3010,2025-05-31,10,1,6491,8770,6901,7357
3011,2025-05-31,11,2,8237,8042,7925,8695
3012,2025-05-31,12,2,7958,5937,7142,7924
3013,2025-05-31,13,2,8628,7097,5296,7840
3014,2025-05-31,14,2,7317,8688,6711,7691
3015,2025-05-31,15,2,7260,7857,7232,7351
3016,2025-05-31,16,2,6390,7421,6835,7818
3017,2025-05-31,17,2,7714,8083,8488,6914
3018,2025-05-31,18,2,7527,6771,7469,8520
3019,2025-05-31,19,2,7145,6928,7880,7589
3020,2025-05-31,20,2,7657,7029,6574,7373
3021,2025-05-31,21,3,9551,7278,7416,8218
3022,2025-05-31,22,3,7105,8194,7657,7666
3023,2025-05-31,23,3,6840,7317,7736,7013
3024,2025-05-31,24,3,6557,8240,7790,9100
3025,2025-05-31,25,3,7713,7974,8305,8590
3026,2025-05-31,26,3,7403,8653,8491,5810
3027,2025-05-31,27,3,9003,8240,6829,6961
3028,2025-05-31,28,3,0,0,0,0
3029,2025-05-31,29,3,0,0,0,0
3030,2025-05-31,30,3,6715,6786,5907,6097
3031,2025-05-31,31,4,8597,7776,6074,7165
3032,2025-05-31,32,4,6710,7157,7723,7583
3033,2025-05-31,33,4,6423,6450,7277,6559
3034,2025-05-31,34,4,7566,5907,6747,6418
3035,2025-05-31,35,4,5821,7756,7749,6051
3036,2025-05-31,36,4,7454,7767,7218,6382
3037,2025-05-31,37,4,6313,5672,7409,5307
3038,2025-05-31,38,4,1303,1138,1472,1099
3039,2025-05-31,39,4,7386,8711,7056,6772
3040,2025-05-31,40,4,8266,6190,8032,6915
3041,2025-05-31,41,5,6937,7307,6322,6419
3042,2025-05-31,42,5,8782,7794,6900,8321
3043,2025-05-31,43,5,6908,7809,7347,6596
3044,2025-05-31,44,5,7889,7614,7497,8238
3045,2025-05-31,45,5,7741,6900,6585,7080
3046,2025-05-31,46,5,8022,7934,8166,5951
3047,2025-05-31,47,5,7047,6316,7750,8279
3048,2025-05-31,48,5,8159,5310,6753,7264
3049,2025-05-31,49,5,7144,8299,7425,7358
3050,2025-05-31,50,5,7683,6769,7046,7563
3051,2025-05-31,51,6,6928,5894,7807,7155
3052,2025-05-31,52,6,8220,6919,7183,6357
3053,2025-05-31,53,6,6567,6137,6302,5968
3054,2025-05-31,54,6,8139,7954,7410,6424
3055,2025-05-31,55,6,7098,7068,7057,7138
3056,2025-05-31,56,6,6673,7983,7396,6992
3057,2025-05-31,57,6,7397,6386,8135,7251
3058,2025-05-31,58,6,8576,6898,8329,6763
3059,2025-05-31,59,6,7707,6623,8057,7057
3060,2025-05-31,60,6,8146,6654,7087,7685
3061,2025-05-31,61,7,5649,6455,6531,5514
3062,2025-05-31,62,7,7049,7478,7747,6318
3063,2025-05-31,63,7,2934,2571,3217,2185
3064,2025-05-31,64,7,7836,6472,7164,5736
3065,2025-05-31,65,7,6054,6892,6986,8527
3066,2025-05-31,66,7,6500,6870,8813,6351
3067,2025-05-31,67,7,7355,7464,6255,6456
3068,2025-05-31,68,7,6216,6987,7683,7506
3069,2025-05-31,69,7,7530,7904,6011,8259
3070,2025-05-31,70,7,0,0,0,0
3071,2025-05-31,71,8,6208,7670,8194,6652
3072,2025-05-31,72,8,8034,7182,7359,8032
3073,2025-05-31,73,8,7813,7917,7447,6810
3074,2025-05-31,74,8,0,0,0,0
3075,2025-05-31,75,8,7893,8613,7016,5494
3076,2025-05-31,76,8,7511,8432,8901,7305
3077,2025-05-31,77,8,7280,7241,7591,7579
3078,2025-05-31,78,8,6602,7239,7818,8590
3079,2025-05-31,79,8,7053,5627,7967,8098
3080,2025-05-31,80,8,9104,7502,8310,8020
3081,2025-05-31,81,9,6464,6449,6269,6571
3082,2025-05-31,82,9,7669,7215,8561,7348
3083,2025-05-31,83,9,8143,7606,5840,7613
3084,2025-05-31,84,9,8594,7987,7395,7777
3085,2025-05-31,85,9,6990,8304,9429,7245
3086,2025-05-31,86,9,7276,7544,9040,6148
3087,2025-05-31,87,9,7151,6973,6374,7539
3088,2025-05-31,88,9,1746,1724,2310,3353
3089,2025-05-31,89,9,7441,8743,9018,9145
3090,2025-05-31,90,9,6088,6203,7735,6412
3091,2025-05-31,91,10,6833,8487,8051,7884
3092,2025-05-31,92,10,7313,8412,7727,7950
3093,2025-05-31,93,10,8247,8844,7877,7603
3094,2025-05-31,94,10,7908,7866,8550,7176
3095,2025-05-31,95,10,8529,7188,7086,6748
3096,2025-05-31,96,10,7579,8348,8389,7605
3097,2025-05-31,97,10,6560,8114,7700,7984
3098,2025-05-31,98,10,5088,6454,6812,7507
3099,2025-05-31,99,10,0,0,0,0
3100,2025-05-31,100,10,1947,1832,2234,1902
